loko,0.0.0,(scheme base),ERROR,even?,
loko,0.0.0,(scheme base),ERROR,exact,
loko,0.0.0,(scheme base),ERROR,exact-integer-sqrt,
loko,0.0.0,(scheme base),ERROR,exact-integer?,
loko,0.0.0,(scheme base),ERROR,exact?,
loko,0.0.0,(scheme base),ERROR,expt,
loko,0.0.0,(scheme base),ERROR,expt,0^0
loko,0.0.0,(scheme base),ERROR,expt,0^1
loko,0.0.0,(scheme base),ERROR,features,list of symbols
loko,0.0.0,(scheme base),ERROR,features,contains 'r7rs
loko,0.0.0,(scheme base),ERROR,file-error?,
loko,0.0.0,(scheme base),ERROR,floor,
loko,0.0.0,(scheme base),ERROR,floor-quotient,
loko,0.0.0,(scheme base),ERROR,floor-remainder,
loko,0.0.0,(scheme base),ERROR,floor/,
loko,0.0.0,(scheme base),ERROR,flush-output-port,
loko,0.0.0,(scheme base),ERROR,for-each,1 list
loko,0.0.0,(scheme base),ERROR,for-each,2 lists, different length
loko,0.0.0,(scheme base),ERROR,gcd,
loko,0.0.0,(scheme base),ERROR,get-output-bytevector,
loko,0.0.0,(scheme base),ERROR,get-output-string,
loko,0.0.0,(scheme base),ERROR,guard,
loko,0.0.0,(scheme base),ERROR,if,
loko,0.0.0,(scheme base),ERROR,if,no else
loko,0.0.0,(scheme base),ERROR,inexact?,
loko,0.0.0,(scheme base),ERROR,inexact,
loko,0.0.0,(scheme base),ERROR,input-port-open?,
loko,0.0.0,(scheme base),ERROR,input-port?,
loko,0.0.0,(scheme base),ERROR,integer->char,
loko,0.0.0,(scheme base),ERROR,integer?,
loko,0.0.0,(scheme base),ERROR,lambda,
loko,0.0.0,(scheme base),ERROR,lambda,rest
loko,0.0.0,(scheme base),ERROR,lambda,only rest
loko,0.0.0,(scheme base),ERROR,lcm,
loko,0.0.0,(scheme base),ERROR,length,
loko,0.0.0,(scheme base),ERROR,let,forms
loko,0.0.0,(scheme base),ERROR,let,no bindings
loko,0.0.0,(scheme base),ERROR,let,named
loko,0.0.0,(scheme base),ERROR,let*,
loko,0.0.0,(scheme base),ERROR,let*-values,
loko,0.0.0,(scheme base),ERROR,let-syntax,
loko,0.0.0,(scheme base),ERROR,let-values,multiple values
loko,0.0.0,(scheme base),ERROR,let-values,single list
loko,0.0.0,(scheme base),ERROR,letrec,
loko,0.0.0,(scheme base),ERROR,letrec*,
loko,0.0.0,(scheme base),ERROR,letrec-syntax,
loko,0.0.0,(scheme base),ERROR,list,
loko,0.0.0,(scheme base),ERROR,list->string,
loko,0.0.0,(scheme base),ERROR,list->vector,
loko,0.0.0,(scheme base),ERROR,list-copy,
loko,0.0.0,(scheme base),ERROR,list-ref,
loko,0.0.0,(scheme base),ERROR,list-set!,
loko,0.0.0,(scheme base),ERROR,list-tail,
loko,0.0.0,(scheme base),ERROR,list?,
loko,0.0.0,(scheme base),ERROR,make-bytevector,
loko,0.0.0,(scheme base),ERROR,make-list,
loko,0.0.0,(scheme base),ERROR,make-parameter,
loko,0.0.0,(scheme base),ERROR,make-parameter,converter
loko,0.0.0,(scheme base),ERROR,make-string,
loko,0.0.0,(scheme base),ERROR,make-string,fill
loko,0.0.0,(scheme base),ERROR,make-vector,
loko,0.0.0,(scheme base),ERROR,make-vector,fill
loko,0.0.0,(scheme base),ERROR,map,1 list
loko,0.0.0,(scheme base),ERROR,map,2 lists
loko,0.0.0,(scheme base),ERROR,map,3 lists, different length
